Time,OWD
62.292179,125.925
62.292179,124.718
62.298831,130.162
62.307873,137.997
62.307874,136.791
62.315236,142.342
62.315237,141.136
62.315237,139.929
62.315238,138.723
62.315238,137.515
62.315239,136.309
62.315239,135.103
62.315239,133.895
62.3153,132.749
62.315301,131.536
62.322866,137.9
62.322867,136.694
62.322868,135.488
62.322868,134.28
62.322869,133.075
62.322869,131.867
62.322869,130.66
62.32287,129.454
62.32292,128.297
62.329446,133.615
62.329447,132.409
62.329447,131.202
62.329448,129.392
62.329448,128.184
62.329449,126.979
62.329449,125.772
62.329449,124.564
62.335658,129.566
62.335659,128.36
62.33566,127.149
62.33566,125.947
62.335661,124.74
62.335661,123.534
62.349723,136.388
62.360056,145.514
62.360057,144.307
62.368683,151.726
62.368684,150.52
62.368685,149.315
62.368685,148.106
62.368686,146.901
62.368686,145.694
62.368686,144.486
62.368687,143.28
62.375388,146.964
62.375389,145.757
62.375389,144.55
62.375389,143.343
62.37539,142.135
62.37539,140.93
62.375391,139.723
62.375445,138.569
62.375445,137.363
62.375446,136.156
62.375446,134.949
62.375446,133.742
62.375447,132.536
62.375447,131.329
62.375448,130.122
62.375474,128.941
62.381999,134.259
62.382,133.053
62.382,131.846
62.382001,130.64
62.382001,129.432
62.382001,127.621
62.382002,126.415
62.382002,125.207
62.382062,124.061
62.388904,129.696
62.388905,128.489
62.388905,127.282
62.388906,126.076
62.395603,131.566
62.395604,130.36
62.402817,136.365
62.402818,135.159
62.402818,133.952
62.402819,132.746
62.402819,131.538
62.402819,130.331
62.40282,129.125
62.40282,127.918
62.402872,126.763
62.402872,125.556
62.412151,133.628
62.412152,132.421
62.412152,130.605
62.412153,129.404
62.419525,135.515
62.426078,140.748
62.426078,139.541
62.433721,145.976
62.433721,144.77
62.433722,143.563
62.433722,142.356
62.433723,141.15
62.433723,139.943
62.433723,138.736
62.433724,137.529
62.433777,136.375
62.433778,135.169
62.433778,133.962
62.433779,132.755
62.433779,131.548
62.433779,130.342
62.43378,129.135
62.43378,127.928
62.433811,126.752
62.433811,124.941
62.440024,129.947
62.440024,128.739
62.440025,127.534
62.440025,126.326
62.440026,125.12
62.446711,130.598
62.453284,135.963
62.463887,145.36
62.463887,144.152
62.463888,142.946
62.463888,141.739
62.463889,140.533
62.463889,139.325
62.47279,147.019
62.472791,145.813
62.472792,144.607
62.472792,143.399
62.473035,142.435
62.473035,141.229
62.473036,140.022
62.473036,138.815
62.473036,137.004
62.473059,135.82
62.473059,134.612
62.47306,133.407
62.473109,132.247
62.479447,137.379
62.479448,136.173
62.479449,134.966
62.479449,133.76
62.479449,132.552
62.47945,131.346
62.47945,130.139
62.479451,128.932
62.479503,127.778
62.479503,126.57
62.479504,125.364
62.486146,130.799
62.486147,129.592
62.486147,128.385
62.486148,127.179
62.486148,125.972
62.486148,124.765
62.494188,130.994
62.506842,142.441
62.506843,141.234
62.506843,140.027
62.506844,138.822
62.506844,137.614
62.506845,136.408
62.506845,135.2
62.506846,133.993
62.506901,132.842
62.506901,131.635
62.506902,130.429
62.506902,129.219
62.506903,128.015
62.506903,126.803
62.506903,125.601
62.523524,141.015
62.536579,152.862
62.53658,151.656
62.53658,150.449
62.536581,149.243
62.536581,148.035
62.536581,146.225
62.536582,145.019
62.536582,143.811
62.536635,142.657
62.536636,141.452
62.536842,140.45
62.536842,139.242
62.536843,138.037
62.536843,136.829
62.536843,135.622
62.544898,142.47
62.544899,141.264
62.550758,145.915
62.550759,144.709
62.550759,143.503
62.55076,142.296
62.55076,141.031
62.550761,139.824
62.550761,138.546
62.550761,137.215
62.550817,136.064
62.550818,134.747
62.550818,132.787
62.550818,131.58
62.550819,130.374
62.550819,129.166
62.55082,127.961
62.55082,126.753
62.55091,125.636
62.55091,124.429
62.557936,130.247
62.557937,129.041
62.558045,127.943
62.558046,126.736
62.558046,125.528
62.583735,150.01
62.583736,148.805
62.590086,153.948
62.590087,152.741
62.590088,151.535
62.590088,150.327
62.590088,149.12
62.590089,147.914
62.590165,146.783
62.590165,144.972
62.590166,143.766
62.590166,142.559
62.590167,141.353
62.590167,140.145
62.590168,138.939
62.590168,137.732
62.590199,136.556
62.5902,135.35
62.5902,134.142
62.5902,132.935
62.590238,131.766
62.597713,138.034
62.597714,136.828
62.597714,135.62
62.597715,134.415
62.597715,133.205
62.597715,132
62.604093,137.171
62.604094,135.964
62.604094,134.757
62.604247,133.703
62.604248,131.893
62.604248,130.685
62.604249,129.48
62.604249,128.273
62.604448,127.264
62.604449,126.053
62.604449,124.851
62.611712,130.906
62.619961,137.949
62.619961,136.741
62.629122,144.695
62.629123,143.489
62.629123,142.282
62.629124,141.076
62.629162,139.907
62.635536,145.073
62.635537,143.867
62.635537,142.66
62.635537,141.453
62.635538,140.247
62.635538,139.039
62.635539,137.833
62.635539,136.022
62.642024,141.3
62.642025,140.093
62.642026,138.887
62.642026,137.68
62.642027,136.474
62.642027,135.267
62.642027,134.06
62.642028,132.854
62.642103,131.722
62.642103,130.515
62.642103,129.307
62.642104,128.101
62.642104,126.893
62.642105,125.688
62.642105,124.48
62.649176,130.344
62.649177,129.137
62.649177,127.93
62.649178,126.724
62.649221,125.56
62.656669,131.801
62.663503,136.824
62.663504,135.619
62.672499,143.404
62.672499,142.198
62.6725,140.992
62.6725,139.785
62.672501,138.579
62.672501,137.371
62.672501,136.165
62.672502,134.958
62.672554,133.801
62.672554,132.596
62.679382,138.217
62.679383,137.01
62.679384,135.805
62.679384,134.597
62.679384,133.39
62.679385,132.183
62.679385,130.977
62.679386,129.77
62.679437,128.614
62.68604,134.01
62.700481,146.64
62.700482,145.434
62.700482,144.181
62.700483,142.975
62.700483,141.768
62.700484,140.561
62.700484,139.354
62.700484,138.147
62.700534,136.99
62.700619,135.867
62.700619,134.66
62.70062,133.455
62.70062,132.248
62.700621,131.041
62.700644,129.857
62.700644,128.65
62.700644,127.442
62.700645,126.236
62.700693,125.077
62.70665,129.82
62.706651,128.62
62.706652,127.414
62.706652,125.603
62.706653,124.397
62.714455,130.992
62.732807,148.137
62.739673,153.796
62.739674,152.589
62.74611,157.818
62.746111,156.612
62.746111,155.405
62.746111,154.198
62.746112,152.991
62.746112,151.785
62.746113,150.578
62.746113,149.37
62.746187,148.238
62.746187,147.028
62.746188,145.824
62.746188,144.617
62.746189,143.411
62.746189,142.204
62.746189,140.996
62.74619,139.79
62.746219,138.008
62.746219,136.801
62.74622,135.594
62.74622,134.388
62.753184,140.145
62.753185,138.938
62.753185,137.732
62.753186,136.525
62.753186,135.318
62.753186,134.111
62.753187,132.904
62.760163,138.673
62.760164,137.467
62.760165,136.262
62.760165,135.053
62.760165,133.846
62.760166,132.641
62.760166,131.434
62.760167,130.227
62.760216,129.069
62.760217,127.863
62.760217,126.655
62.760253,124.881
62.767648,131.068
62.776291,138.504
62.776292,137.298
62.783424,143.223
62.783505,142.096
62.783506,140.89
62.783506,139.683
62.783507,138.477
62.790129,143.892
62.79013,142.686
62.79728,148.628
62.797281,147.423
62.797281,146.215
62.797282,145.009
62.797282,143.801
62.797282,142.595
62.797283,141.388
62.797283,140.181
62.797337,139.028
62.797337,137.82
62.797338,136.614
62.797338,134.803
62.797338,133.596
62.797339,132.39
62.797339,131.183
62.804169,136.806
62.80417,135.599
62.80417,134.392
62.804171,133.186
62.804171,131.979
62.804172,130.72
62.804172,129.508
62.804172,128.306
62.804224,127.151
62.804225,125.945
62.810501,131.014
62.816698,136.003
62.816698,134.796
62.827262,144.153
62.827263,142.947
62.827263,141.74
62.827264,140.534
62.827264,139.326
62.827265,137.516
62.827265,136.309
62.827265,135.102
62.827343,133.973
62.827344,132.767
62.837041,141.256
62.837042,140.05
62.837042,138.843
62.837043,137.637
62.837043,136.429
62.837044,135.224
62.837044,134.017
62.837044,132.809
62.837095,131.653
62.843621,136.971
62.843622,135.766
62.843622,134.558
62.843623,133.352
62.843623,132.145
62.843624,130.938
62.843624,129.732
62.843625,128.525
62.843675,126.764
62.850356,132.238
62.850356,131.031
62.850357,129.825
62.850357,128.618
62.850358,127.412
62.850358,126.204
62.850359,124.998
62.850407,123.839
62.857014,129.239
62.857015,128.032
62.857015,126.825
62.857016,125.619
62.870573,137.969
62.879642,145.831
62.879643,144.624
62.888625,152.399
62.888626,151.193
62.888626,149.986
62.888627,148.78
62.888627,147.572
62.888628,146.366
62.888628,144.556
62.888682,143.402
62.888682,142.195
62.894082,146.388
62.894083,145.181
62.894084,143.975
62.894084,142.769
62.894085,141.562
62.894085,140.355
62.894085,139.147
62.894086,137.942
62.894142,136.79
62.894142,135.583
62.894142,134.376
62.894143,133.169
62.894143,131.962
62.894144,130.756
62.894266,129.671
62.894266,128.464
62.894324,127.315
62.901402,133.186
62.901403,131.979
62.901403,130.169
62.901403,128.957
62.901404,127.755
62.901404,126.548
62.901405,125.342
62.901405,124.134
62.908613,130.136
62.908614,128.93
62.908615,127.723
62.908615,126.515
62.908657,125.35
62.921402,136.889
62.9407,154.979
62.9407,153.772
62.940701,152.565
62.940701,151.359
62.940702,150.153
62.940702,148.945
62.947509,154.545
62.94751,153.339
62.955075,159.696
62.955076,158.489
62.955077,156.681
62.955077,155.474
62.955214,154.403
62.955214,153.196
62.955215,151.989
62.955215,150.783
62.955321,149.681
62.955321,148.474
62.955321,147.267
62.955322,146.061
62.955322,144.854
62.955323,143.648
62.955323,142.44
62.955324,141.234
62.955355,140.058
62.955355,138.851
62.955356,137.644
62.955356,136.437
62.955356,135.23
62.955357,134.023
62.955357,132.817
62.955358,131.61
62.955394,129.835
62.955394,128.629
62.962348,134.376
62.962349,133.169
62.96235,131.963
62.96235,130.756
62.962351,129.549
62.962351,128.342
62.962397,127.181
62.962499,126.076
62.968142,130.511
62.974585,135.747
62.974586,134.541
62.974587,133.335
62.974587,132.128
62.974587,130.921
62.983383,138.51
62.983384,137.303
62.983385,136.097
62.983385,134.89
62.983385,133.683
62.983386,132.476
62.983386,130.665
62.983387,129.459
62.983439,128.304
62.991422,135.081
62.991423,133.873
62.998216,139.46
63.005615,145.651
63.005616,144.445
63.005617,143.239
63.005617,142.032
63.005617,140.825
63.005618,139.619
63.005618,138.411
63.005619,137.205
63.005672,136.051
63.005673,134.84
63.005673,133.637
63.005674,132.431
63.005674,131.224
63.005675,130.018
63.005801,128.935
63.005802,127.73
63.005802,125.919
63.005803,124.713
63.012484,130.188
63.012535,129.031
63.012535,127.823
63.012536,126.617
63.012536,125.411
63.01851,130.178
63.025063,135.523
63.025063,134.316
63.035535,143.581
63.035536,142.374
63.035536,141.167
63.035537,139.961
63.035537,138.753
63.035538,137.548
63.035538,136.34
63.035538,135.133
63.035591,133.979
63.035591,132.772
63.044852,140.826
63.044852,139.618
63.044853,137.808
63.044853,136.601
63.044854,135.395
63.044854,134.188
63.044854,132.981
63.044855,131.774
63.051697,137.409
63.051698,136.203
63.051699,134.996
63.051699,133.79
63.058104,138.987
63.058105,137.782
63.058106,136.575
63.058106,135.367
63.058107,134.162
63.058243,133.09
63.058243,131.884
63.058244,130.677
63.058244,129.47
63.058245,128.264
63.065378,134.19
63.065379,132.984
63.06538,131.174
63.072097,136.684
63.072098,135.477
63.072099,134.271
63.072099,133.064
63.0721,131.858
63.0721,130.65
63.0721,129.443
63.072101,128.237
63.072151,127.077
63.072152,125.873
63.078324,130.839
63.078325,129.632
63.088039,138.139
63.088146,137.039
63.096808,144.494
63.096809,143.285
63.096809,142.081
63.09681,140.874
63.103864,146.72
63.103865,145.514
63.103865,144.307
63.103866,142.498
63.103866,141.29
63.103866,140.083
63.103867,138.876
63.110873,144.676
63.110874,143.47
63.110874,142.257
63.110875,141.056
63.110875,139.849
63.110876,138.643
63.110876,137.435
63.110876,136.228
63.11093,135.076
63.11093,133.868
63.110931,132.662
63.110931,131.455
63.110932,130.249
63.110932,129.04
63.110932,127.834
63.110933,126.628
63.11096,125.447
63.117761,131.041
63.117762,129.231
63.117762,128.024
63.117763,126.815
63.117763,125.611
63.123893,130.533
63.130016,135.45
63.130017,134.244
63.13941,142.428
63.139411,141.223
63.139412,140.017
63.139412,138.809
63.139413,137.603
63.139413,136.396
63.139413,135.189
63.139414,133.983
63.139466,132.828
63.14759,139.744
63.147591,138.538
63.147591,137.331
63.147592,136.125
63.147592,134.917
63.147592,133.71
63.147593,131.9
63.147593,130.693
63.147649,129.542
63.147649,128.335
63.14765,127.129
63.154271,132.543
63.154272,131.337
63.154272,130.129
63.154272,128.921
63.154273,127.716
63.154273,126.508
63.154274,125.302
63.154274,124.096
63.161198,129.812
63.161199,128.606
63.1612,127.4
63.1612,126.192
63.161246,125.031
63.168113,130.691
63.174109,135.48
63.181308,141.472
63.181309,140.265
63.18131,137.248
63.181409,136.14
63.191342,144.866
63.191343,143.659
63.191343,142.453
63.191343,141.246
63.191344,140.04
63.191344,138.83
63.191345,137.626
63.191345,136.418
63.191397,135.263
63.191397,134.056
63.191397,132.849
63.191398,131.643
63.191417,130.455
63.200696,138.527
63.200697,137.32
63.200697,136.113
63.200698,134.907
63.200698,133.695
63.200699,132.493
63.200699,130.682
63.2007,129.477
63.200752,128.321
63.200752,127.113
63.208028,133.183
63.215279,139.227
63.21528,138.02
63.221803,143.336
63.221869,142.195
63.221869,140.988
63.22187,139.782
63.22187,138.574
63.221871,137.368
63.221871,136.161
63.221871,134.954
63.221872,133.748
63.221906,132.574
63.221906,131.367
63.221907,130.162
63.221907,128.953
63.221907,127.747
63.221908,126.54
63.221941,124.762
63.22797,129.585
63.22797,128.378
63.227971,127.171
63.227971,125.963
63.227972,124.758
63.234167,129.745
63.243392,137.763
63.243393,136.557
63.251358,143.315
63.251359,142.108
63.25136,140.902
63.25151,139.845
63.251511,138.638
63.251511,137.432
63.251512,136.226
63.251512,135.018
63.251536,133.835
63.251536,132.628
63.258014,137.899
63.258015,136.692
63.258016,135.486
63.258016,133.675
63.258017,132.468
63.258017,131.262
63.258017,130.054
63.258018,128.849
63.258069,127.692
63.264934,133.35
63.264935,132.143
63.264936,130.938
63.264936,129.731
63.264936,128.524
63.264937,127.316
63.264981,126.154
63.271884,131.85
63.271885,130.643
63.271886,129.438
63.271886,128.23
63.271886,127.022
63.271887,125.817
63.27903,131.753
63.28569,137.205
63.285691,135.999
63.285692,134.19
63.285692,132.982
63.285692,131.775
63.285693,130.569
63.285693,129.362
63.285694,128.156
63.285745,126.999
63.285754,125.801
63.29585,134.69
63.305353,142.986
63.311873,148.299
63.311874,147.087
63.311968,145.978
63.311968,144.772
63.311969,143.566
63.311969,142.358
63.31197,141.152
63.31197,139.945
63.31197,138.737
63.311971,137.532
63.312004,136.358
63.312005,135.151
63.312005,133.341
63.312006,132.135
63.312006,130.927
63.312007,129.721
63.312042,128.549
63.318301,133.601
63.318302,132.394
63.325299,138.183
63.3253,136.978
63.3253,135.77
63.3253,134.563
63.325301,133.357
63.325301,132.149
63.325302,130.944
63.325302,129.737
63.325355,128.582
63.325355,127.375
63.325356,126.169
63.325356,124.962
63.331336,129.735
63.331336,128.528
63.331337,127.321
63.331337,125.511
63.331386,124.352
63.338932,130.691
63.348283,138.834
63.348284,137.629
63.357828,145.966
